Date,Symbol,Open,High,Low,Close,Volume
2026-01-02,JSFB,420.5,425.1,417.45,421.65,234458.0
2026-01-01,JSL,834.0,857.9,828.05,853.75,627100.0
2026-01-02,JSL,853.75,865.1,847.0,855.5,656052.0
2026-01-01,JSWENERGY,484.0,503.05,483.0,502.0,6027942.0
2026-01-02,JSWENERGY,505.0,514.55,502.2,510.3,5474862.0
2026-01-01,JSWINFRA,285.0,285.95,283.0,283.25,326964.0
2026-01-02,JSWINFRA,283.25,286.85,282.0,285.85,782977.0
2026-01-01,JSWSTEEL,1163.5,1176.8,1161.0,1171.5,1173697.0
2026-01-02,JSWSTEEL,1172.0,1184.0,1169.1,1178.1,899903.0
2026-01-01,JUBLFOOD,558.6,559.3,551.55,553.15,826911.0
2026-01-02,JUBLFOOD,553.6,557.4,549.0,552.4,2599323.0
2026-01-01,JUBLINGREA,703.45,709.15,700.5,707.0,44217.0
2026-01-02,JUBLINGREA,706.5,728.45,701.45,726.85,138382.0
2026-01-01,JUBLPHARMA,1068.0,1082.6,1050.0,1058.1,112709.0
2026-01-02,JUBLPHARMA,1060.0,1070.9,1047.4,1057.8,82559.0
2026-01-01,JUSTDIAL,722.6,730.35,722.1,726.3,33392.0
2026-01-02,JUSTDIAL,728.1,742.05,725.4,734.95,70141.0
2026-01-01,JWL,341.4,343.1,334.25,337.1,2553674.0
2026-01-02,JWL,337.45,340.5,335.0,338.0,2022153.0
2026-01-01,JYOTHYLAB,282.55,282.6,276.45,277.8,259772.0
2026-01-02,JYOTHYLAB,279.75,285.9,277.2,285.0,246947.0
2026-01-01,JYOTICNC,996.0,1003.6,981.0,992.95,72015.0
2026-01-02,JYOTICNC,995.5,999.9,982.45,992.4,70900.0
2026-01-01,KAJARIACER,970.7,975.0,954.0,962.85,259009.0
2026-01-02,KAJARIACER,962.8,988.45,960.2,985.0,273723.0
2026-01-01,KALYANKJIL,486.9,486.9,480.75,484.2,718123.0
2026-01-02,KALYANKJIL,486.4,497.7,484.6,495.4,1716415.0
2026-01-01,KARURVYSYA,261.8,273.8,260.5,269.4,4178850.0
2026-01-02,KARURVYSYA,269.4,275.9,266.55,272.25,3679244.0
2026-01-01,KAYNES,4023.5,4030.5,3923.7,3943.5,864355.0
2026-01-02,KAYNES,3951.4,3993.5,3880.5,3978.0,1323080.0
2026-01-01,KEC,738.65,743.9,733.0,738.3,351159.0
2026-01-02,KEC,745.0,759.0,739.75,745.7,689469.0
2026-01-01,KEI,4489.4,4523.0,4444.5,4514.5,161348.0
2026-01-02,KEI,4530.0,4582.6,4492.7,4510.0,127830.0
2026-01-01,KFINTECH,1083.0,1084.6,1065.7,1076.7,335302.0
2026-01-02,KFINTECH,1083.6,1087.9,1071.3,1085.0,334852.0
2026-01-01,KIMS,610.5,622.0,606.1,616.1,204789.0
2026-01-02,KIMS,619.25,637.9,616.8,631.6,352643.0
2026-01-01,KIRLOSBROS,1624.7,1624.7,1589.0,1610.8,56233.0
2026-01-02,KIRLOSBROS,1611.3,1652.6,1611.3,1640.0,52126.0
2026-01-01,KIRLOSENG,1224.0,1257.6,1206.3,1230.5,372204.0
2026-01-02,KIRLOSENG,1237.4,1269.0,1215.2,1265.0,710831.0
2026-01-01,KIRLPNU,1059.9,1064.9,1035.0,1039.2,23754.0
2026-01-02,KIRLPNU,1048.0,1062.8,1028.0,1060.0,35582.0
2026-01-01,KITEX,181.6,182.11,179.41,180.54,247220.0
2026-01-02,KITEX,180.01,183.4,179.53,183.0,329982.0
2026-01-01,KNRCON,162.25,165.0,161.0,161.54,560230.0
2026-01-02,KNRCON,162.58,162.99,159.85,161.29,673191.0
2026-01-01,KOTAKBANK,2210.0,2220.9,2189.0,2217.8,1346975.0
2026-01-02,KOTAKBANK,2217.8,2227.9,2180.5,2188.7,2435527.0
2026-01-01,KPIGREEN,501.8,505.45,476.6,485.25,6738406.0
2026-01-02,KPIGREEN,485.6,492.85,475.6,485.0,3525177.0
2026-01-01,KPIL,1219.0,1227.2,1186.0,1202.2,185454.0
2026-01-02,KPIL,1210.1,1214.1,1193.2,1199.2,55286.0
2026-01-01,KPITTECH,1178.0,1184.0,1160.0,1163.2,284550.0
2026-01-02,KPITTECH,1163.2,1169.0,1150.8,1168.0,410836.0
2026-01-01,KPRMILL,942.4,942.45,905.5,912.4,222223.0
2026-01-02,KPRMILL,912.4,915.9,906.65,909.0,137392.0
2026-01-01,KRBL,394.5,399.95,393.1,395.5,133393.0
2026-01-02,KRBL,398.3,399.35,394.1,397.15,177273.0
2026-01-01,KRN,730.7,747.0,722.95,743.85,212940.0
2026-01-02,KRN,747.9,807.0,742.05,770.0,1593189.0
2026-01-01,KSB,752.1,758.95,739.25,746.25,86832.0
2026-01-02,KSB,746.0,763.9,725.0,752.9,45185.0
2026-01-01,KSCL,986.1,988.05,966.0,974.6,33153.0
2026-01-02,KSCL,975.0,976.45,961.65,973.0,58950.0
2026-01-01,KSL,770.85,777.65,748.35,753.3,37479.0
2026-01-02,KSL,757.0,762.0,751.8,759.4,15301.0
2026-01-01,KTKBANK,205.5,208.2,205.4,206.92,1507317.0
2026-01-02,KTKBANK,207.8,212.4,195.6,200.0,17396412.0
2026-01-01,LALPATHLAB,1483.3,1520.0,1469.4,1509.8,239371.0
2026-01-02,LALPATHLAB,1509.0,1509.0,1460.6,1475.1,637146.0
2026-01-01,LATENTVIEW,457.0,463.4,453.7,455.05,119252.0
2026-01-02,LATENTVIEW,453.0,463.95,452.95,460.5,234228.0
2026-01-01,LAURUSLABS,1108.0,1115.9,1101.1,1110.4,959580.0
2026-01-02,LAURUSLABS,1110.0,1115.9,1103.2,1107.0,948931.0
2026-01-01,LEMONTREE,160.0,163.2,156.59,156.89,2852078.0
2026-01-02,LEMONTREE,157.44,158.0,153.8,154.0,3021812.0
2026-01-01,LICHSGFIN,539.65,539.95,534.2,535.85,698194.0
2026-01-02,LICHSGFIN,536.25,547.75,536.25,545.7,987464.0
2026-01-01,LICI,855.0,859.35,851.55,852.8,240945.0
2026-01-02,LICI,853.2,862.0,851.2,861.4,573728.0
2026-01-01,LINDEINDIA,5935.0,5961.0,5887.0,5908.0,7219.0
2026-01-02,LINDEINDIA,5994.0,5994.0,5901.5,5966.0,16125.0
2026-01-01,LLOYDSENGG,56.14,56.64,55.73,56.32,1679465.0
2026-01-02,LLOYDSENGG,56.6,56.67,55.99,56.19,1435387.0
2026-01-01,LLOYDSENT,59.9,63.47,59.69,62.59,3839581.0
2026-01-02,LLOYDSENT,62.85,63.42,61.92,62.7,1547421.0
2026-01-01,LLOYDSME,1322.5,1369.8,1315.4,1352.4,601297.0
2026-01-02,LLOYDSME,1358.0,1374.0,1345.0,1346.4,358822.0
2026-01-01,LMW,14911.0,15100.0,14900.0,14985.0,1037.0
2026-01-02,LMW,15069.0,15069.0,14895.0,14949.0,1044.0
2026-01-01,LODHA,1061.0,1074.9,1061.0,1072.8,393122.0
2026-01-02,LODHA,1074.0,1089.1,1070.2,1087.0,1413868.0
2026-01-01,LT,4090.0,4146.8,4088.3,4140.4,1360716.0
2026-01-02,LT,4138.1,4172.7,4127.1,4164.7,979154.0
2026-01-01,LTF,315.95,321.9,313.4,317.25,5017284.0
2026-01-02,LTF,319.5,321.5,316.3,319.6,3847258.0
2026-01-01,LTFOODS,389.8,389.95,382.0,386.1,227277.0
2026-01-02,LTFOODS,387.5,391.15,383.2,390.5,243697.0
2026-01-01,LTIM,6063.5,6120.0,6040.0,6112.0,54661.0
2026-01-02,LTIM,6130.0,6145.0,6052.0,6071.5,133994.0
2026-01-01,LTTS,4463.0,4515.0,4351.0,4380.0,59526.0
2026-01-02,LTTS,4384.9,4439.9,4383.0,4414.0,54373.0
2026-01-01,LUMAXTECH,1553.0,1650.0,1553.0,1616.6,907914.0
2026-01-02,LUMAXTECH,1620.1,1664.8,1587.9,1660.0,418120.0
2026-01-01,LUPIN,2114.0,2114.0,2082.0,2102.8,380593.0
2026-01-02,LUPIN,2103.0,2122.1,2095.5,2108.0,252723.0
2026-01-01,LUXIND,1108.0,1118.0,1103.5,1112.5,12125.0
2026-01-02,LUXIND,1112.5,1113.8,1096.8,1111.0,32700.0
2026-01-01,LXCHEM,170.5,170.57,167.28,167.9,219141.0
2026-01-02,LXCHEM,168.13,169.09,167.11,168.69,365123.0
2026-01-01,M&M,3725.0,3774.0,3721.1,3761.0,1498161.0
2026-01-02,M&M,3759.9,3812.0,3743.2,3805.0,1468798.0
2026-01-01,M&MFIN,402.5,405.8,398.25,404.15,2358460.0
2026-01-02,M&MFIN,403.9,410.0,399.85,401.7,2117532.0
2026-01-01,MAHABANK,62.45,63.84,61.44,63.63,31800785.0
2026-01-02,MAHABANK,63.7,64.18,63.4,63.89,20131449.0
2026-01-01,MAHLIFE,394.6,399.8,392.0,393.85,64604.0
2026-01-02,MAHLIFE,398.0,401.5,394.0,395.1,104825.0
2026-01-01,MAHSCOOTER,14279.0,14279.0,14133.0,14205.0,1895.0
2026-01-02,MAHSCOOTER,14239.0,14297.0,14184.0,14226.0,1187.0
2026-01-01,MAHSEAMLES,564.4,564.85,553.5,554.8,63370.0
2026-01-02,MAHSEAMLES,554.8,560.1,553.1,558.55,64997.0
2026-01-01,MANAPPURAM,310.05,315.7,306.0,314.1,3758145.0
2026-01-02,MANAPPURAM,314.1,319.4,309.5,311.0,3166463.0
2026-01-01,MANINFRA,127.9,128.9,127.15,127.68,83262.0
2026-01-02,MANINFRA,127.6,130.31,127.31,129.6,653285.0
2026-01-01,MANKIND,2202.0,2202.0,2156.0,2164.6,85103.0
2026-01-02,MANKIND,2174.1,2205.0,2163.0,2202.0,127760.0
2026-01-01,MANORAMA,1325.1,1341.9,1325.1,1333.3,93317.0
2026-01-02,MANORAMA,1327.9,1395.0,1325.2,1389.0,120363.0
2026-01-01,MANYAVAR,582.0,584.5,574.05,575.7,51598.0
2026-01-02,MANYAVAR,579.45,581.0,572.05,577.55,59872.0
2026-01-01,MAPMYINDIA,1715.2,1740.0,1705.0,1730.7,60891.0
2026-01-02,MAPMYINDIA,1719.8,1721.9,1688.8,1704.8,62005.0
2026-01-01,MARICO,755.0,762.85,746.0,760.45,710787.0
2026-01-02,MARICO,760.45,765.25,751.2,757.0,930858.0
2026-01-01,MARKSANS,181.8,181.87,179.0,179.87,318058.0
2026-01-02,MARKSANS,179.9,184.23,179.49,182.5,512459.0
2026-01-01,MARUTI,16700.0,16798.0,16602.0,16708.0,171293.0
2026-01-02,MARUTI,16750.0,16999.0,16723.0,16970.0,387136.0
2026-01-01,MASTEK,2058.0,2115.0,2047.0,2110.5,63996.0
2026-01-02,MASTEK,2120.4,2122.9,2091.2,2118.0,37229.0
2026-01-01,MAXESTATES,446.05,467.0,446.05,456.9,26452.0
2026-01-02,MAXESTATES,455.95,456.9,450.0,452.1,17142.0
2026-01-01,MAXHEALTH,1048.2,1054.0,1040.1,1049.4,1219041.0
2026-01-02,MAXHEALTH,1049.4,1064.4,1047.0,1061.0,926164.0
2026-01-01,MAZDOCK,2500.0,2504.0,2455.0,2476.7,807674.0
2026-01-02,MAZDOCK,2480.0,2511.4,2473.6,2495.0,925161.0
2026-01-01,MCX,2232.0,2232.0,2193.0,2198.0,1323355.0
2026-01-02,MCX,2230.0,2278.0,2190.0,2219.0,3379377.0
2026-01-01,MEDANTA,1186.3,1198.0,1185.2,1191.9,80927.0
2026-01-02,MEDANTA,1207.0,1218.3,1202.3,1217.0,169296.0
2026-01-01,MEDPLUS,805.0,816.0,801.85,810.65,33846.0
2026-01-02,MEDPLUS,810.0,820.0,788.0,806.7,120875.0
2026-01-01,METROPOLIS,1935.0,1939.0,1885.0,1896.8,7233.0
2026-01-02,METROPOLIS,1885.1,1950.0,1860.1,1945.0,46952.0
2026-01-01,MFSL,1677.5,1691.0,1664.6,1674.0,315743.0
2026-01-02,MFSL,1681.2,1689.9,1660.0,1677.0,311097.0
2026-01-01,MGL,1136.2,1142.1,1123.4,1128.1,90633.0
2026-01-02,MGL,1129.0,1152.5,1123.0,1144.0,218190.0
2026-01-01,MIDHANI,343.4,344.0,337.4,341.75,592578.0
2026-01-02,MIDHANI,340.05,360.7,340.05,354.3,1656469.0
2026-01-01,MINDACORP,577.0,586.9,572.4,584.9,195587.0
2026-01-02,MINDACORP,585.8,609.35,582.8,600.0,774448.0
2026-01-01,MMTC,67.0,67.01,65.5,65.71,2965343.0
2026-01-02,MMTC,65.39,71.0,65.39,67.33,17500839.0
2026-01-01,MOIL,368.5,370.0,361.55,367.85,572892.0
2026-01-02,MOIL,371.5,381.0,368.8,374.9,2128123.0
2026-01-01,MOTHERSON,120.4,122.75,119.84,122.52,13120204.0
2026-01-02,MOTHERSON,122.9,124.71,121.67,121.91,20370324.0
2026-01-01,MOTILALOFS,861.45,862.45,840.1,841.65,405179.0
2026-01-02,MOTILALOFS,845.9,870.6,845.9,866.9,684871.0
2026-01-01,MPHASIS,2788.9,2840.9,2788.9,2828.6,96465.0
2026-01-02,MPHASIS,2842.0,2844.3,2800.2,2808.5,124546.0
2026-01-01,MRF,152500.0,153115.0,151220.0,151535.0,2867.0
2026-01-02,MRF,151600.0,151960.0,150470.0,150770.0,3814.0
2026-01-01,MRPL,151.0,156.79,149.77,153.48,12509505.0
2026-01-02,MRPL,152.75,153.58,149.2,151.39,3854432.0
2026-01-01,MSTCLTD,522.9,524.85,512.5,514.15,90999.0
2026-01-02,MSTCLTD,515.0,541.2,510.55,527.15,513797.0
2026-01-01,MSUMI,48.52,49.17,47.85,48.92,4813143.0
2026-01-02,MSUMI,48.5,50.0,48.22,49.7,9526644.0
2026-01-01,MTARTECH,2428.0,2435.8,2390.0,2395.5,48568.0
2026-01-02,MTARTECH,2395.5,2401.5,2356.1,2389.0,99576.0
2026-01-01,MUTHOOTFIN,3801.5,3844.9,3766.5,3839.0,200637.0
2026-01-02,MUTHOOTFIN,3835.0,3884.8,3797.7,3827.0,392935.0
2026-01-01,NAM-INDIA,879.1,885.0,868.5,875.05,446088.0
2026-01-02,NAM-INDIA,879.95,895.0,870.6,891.7,322878.0
2026-01-01,NATCOPHARM,901.05,901.05,884.2,888.2,552559.0
2026-01-02,NATCOPHARM,888.2,903.0,887.15,893.1,450464.0
2026-01-01,NATIONALUM,315.5,317.25,312.1,314.6,6888014.0
2026-01-02,NATIONALUM,316.2,331.4,315.7,329.55,21183752.0
2026-01-01,NAUKRI,1340.6,1348.0,1329.1,1340.9,249766.0
2026-01-02,NAUKRI,1345.0,1373.5,1335.4,1364.5,321366.0
2026-01-01,NAVA,567.1,572.4,562.0,565.0,116647.0
2026-01-02,NAVA,565.0,574.8,563.25,572.95,187692.0
2026-01-01,NAVINFLUOR,5950.0,6036.0,5870.5,5932.5,101811.0
2026-01-02,NAVINFLUOR,5915.0,5997.0,5881.5,5899.0,109907.0
2026-01-01,NAZARA,274.0,281.35,272.0,280.0,2765065.0
2026-01-02,NAZARA,281.0,286.3,277.65,284.95,3282181.0
2026-01-01,NBCC,122.3,123.79,121.21,122.1,8976396.0
2026-01-02,NBCC,122.5,123.43,121.51,122.75,8304375.0
2026-01-01,NCC,162.03,166.5,160.81,161.62,9262220.0
2026-01-02,NCC,162.22,162.3,159.2,161.2,3894681.0
2026-01-01,NEOGEN,1184.2,1191.1,1171.5,1176.0,44752.0
2026-01-02,NEOGEN,1182.0,1182.0,1150.2,1162.0,51985.0
2026-01-01,NESCO,1224.2,1230.0,1218.0,1225.0,19355.0
2026-01-02,NESCO,1215.4,1253.3,1215.4,1246.8,24900.0
2026-01-01,NESTLEIND,1293.0,1299.0,1284.0,1295.0,932297.0
2026-01-02,NESTLEIND,1292.0,1299.0,1277.6,1280.0,732884.0
2026-01-01,NETWEB,3120.0,3125.0,3065.0,3075.9,114489.0
2026-01-02,NETWEB,3070.0,3071.0,3012.0,3040.0,292250.0
2026-01-01,NETWORK18,43.4,44.25,43.01,43.11,1587393.0
2026-01-02,NETWORK18,43.25,44.24,42.57,43.85,2782950.0
2026-01-01,NEULANDLAB,15277.0,15310.0,15003.0,15060.0,13382.0
2026-01-02,NEULANDLAB,15060.0,15490.0,14980.0,15282.0,24990.0
2026-01-01,NEWGEN,848.0,848.0,833.0,834.9,90666.0
2026-01-02,NEWGEN,834.9,845.0,828.2,843.2,113417.0
2026-01-01,NFL,92.0,92.2,89.91,90.35,858888.0
2026-01-02,NFL,90.84,92.7,90.3,91.16,1954843.0
2026-01-01,NH,1880.0,1940.0,1855.0,1934.4,555904.0
2026-01-02,NH,1934.8,1938.3,1910.6,1920.0,254292.0
2026-01-01,NHPC,79.06,80.23,79.06,79.56,6861848.0
2026-01-02,NHPC,79.56,83.93,79.5,83.7,32370274.0
2026-01-01,NIACL,157.0,157.0,154.3,155.52,243188.0
2026-01-02,NIACL,155.77,157.71,155.01,157.3,579938.0
2026-01-01,NIVABUPA,75.57,75.66,75.0,75.08,171252.0
2026-01-02,NIVABUPA,75.35,75.51,74.85,75.22,709493.0
2026-01-01,NLCINDIA,251.2,262.0,249.8,256.15,1735069.0
2026-01-02,NLCINDIA,256.8,273.75,255.35,271.4,6043966.0
2026-01-01,NMDC,83.17,84.0,82.21,83.66,17474087.0
2026-01-02,NMDC,84.11,84.96,83.83,84.46,27533085.0
2026-01-01,NSLNISP,44.3,44.79,43.6,44.09,3486141.0
2026-01-02,NSLNISP,44.14,45.79,43.87,45.7,7222515.0
2026-01-01,NTPC,329.8,336.9,329.6,336.3,10357315.0
2026-01-02,NTPC,336.8,353.0,335.95,352.0,23055655.0
2026-01-01,NTPCGREEN,95.0,96.39,94.42,95.21,3037680.0
2026-01-02,NTPCGREEN,95.39,97.3,94.83,97.12,5192195.0
2026-01-01,NUVAMA,1485.0,1485.0,1448.5,1458.5,232327.0
2026-01-02,NUVAMA,1459.0,1476.0,1453.0,1470.0,251216.0
2026-01-01,NUVOCO,356.4,358.5,347.65,350.2,501270.0
2026-01-02,NUVOCO,351.8,358.0,349.6,357.0,145880.0
2026-01-01,NYKAA,265.0,268.3,264.25,265.75,2627582.0
2026-01-02,NYKAA,266.6,268.4,263.0,264.1,4169566.0
2026-01-01,OBEROIRLTY,1677.0,1703.0,1650.0,1695.9,115765.0
2026-01-02,OBEROIRLTY,1699.0,1736.0,1680.3,1731.0,402167.0
2026-01-01,OFSS,7699.5,7714.0,7642.0,7687.5,48035.0
2026-01-02,OFSS,7686.0,7741.0,7655.0,7740.0,54671.0
2026-01-01,OIL,424.25,429.5,418.7,427.55,1780489.0
2026-01-02,OIL,427.55,431.5,426.3,428.15,1068343.0
2026-01-01,OLAELEC,36.3,38.16,36.04,37.52,85390233.0
2026-01-02,OLAELEC,37.89,41.2,37.72,41.0,283713232.0
2026-01-01,OLECTRA,1198.6,1209.9,1195.0,1200.6,137032.0
2026-01-02,OLECTRA,1211.7,1274.8,1211.7,1250.0,2539861.0
2026-01-01,ONESOURCE,1809.0,1809.0,1761.2,1787.7,88614.0
2026-01-02,ONESOURCE,1762.2,1804.1,1746.1,1790.0,152147.0
2026-01-01,ONGC,240.9,241.11,237.41,237.94,5840586.0
2026-01-02,ONGC,237.94,242.55,237.94,242.0,5895849.0
2026-01-01,OPTIEMUS,505.95,509.2,487.95,493.05,112604.0
2026-01-02,OPTIEMUS,494.0,517.85,493.7,508.0,169184.0
2026-01-01,ORCHPHARMA,767.45,799.25,765.0,793.15,44057.0
2026-01-02,ORCHPHARMA,797.05,805.0,784.8,795.0,27105.0
2026-01-01,ORIENTCEM,170.26,172.8,170.26,172.29,368393.0
2026-01-02,ORIENTCEM,172.88,174.05,171.73,174.05,686848.0
2026-01-01,OSWALPUMPS,529.95,530.15,521.0,525.35,194866.0
2026-01-02,OSWALPUMPS,527.8,538.0,522.6,529.0,376255.0
2026-01-01,PAGEIND,36285.0,36285.0,35500.0,35645.0,25148.0
2026-01-02,PAGEIND,35695.0,36045.0,35490.0,35755.0,24420.0
2026-01-01,PARADEEP,164.71,166.8,163.9,164.88,1893892.0
2026-01-02,PARADEEP,165.78,166.1,164.1,164.99,2439690.0
2026-01-01,PARAS,685.45,687.5,678.75,683.95,188669.0
2026-01-02,PARAS,682.0,688.95,680.1,684.0,252207.0
2026-01-01,PARKHOTELS,133.03,134.7,131.6,132.62,188009.0
2026-01-02,PARKHOTELS,133.75,136.78,132.45,134.6,1473073.0
2026-01-01,PATANJALI,549.1,554.55,545.55,552.55,587559.0
2026-01-02,PATANJALI,553.0,559.2,545.65,557.65,2950422.0
2026-01-01,PATELENG,28.9,29.02,28.32,28.42,6070387.0
2026-01-02,PATELENG,28.55,29.0,28.34,28.88,4972121.0
2026-01-01,PAYTM,1298.9,1305.4,1288.3,1291.7,1072057.0
2026-01-02,PAYTM,1292.0,1342.9,1290.0,1338.4,2197670.0
2026-01-01,PCBL,303.0,304.2,295.05,296.25,730332.0
2026-01-02,PCBL,297.0,302.0,296.0,301.85,894651.0
2026-01-01,PCJEWELLER,9.5,9.65,9.16,9.3,39437110.0
2026-01-02,PCJEWELLER,9.3,9.6,9.17,9.57,46339792.0
2026-01-01,PERSISTENT,6285.0,6299.0,6213.5,6282.5,113350.0
2026-01-02,PERSISTENT,6285.0,6329.0,6229.0,6295.0,147389.0
2026-01-01,PETRONET,284.9,288.65,283.8,288.1,1656639.0
2026-01-02,PETRONET,288.2,292.05,284.65,290.9,2447214.0
2026-01-01,PFC,358.9,363.95,356.25,363.15,7388994.0
2026-01-02,PFC,365.2,378.8,363.55,375.9,19927730.0
2026-01-01,PFIZER,4940.0,4973.3,4900.5,4915.8,13941.0
2026-01-02,PFIZER,4917.5,4941.1,4865.0,4890.2,15565.0
2026-01-01,PGEL,577.9,580.55,571.35,578.95,590083.0
2026-01-02,PGEL,578.5,612.0,577.15,602.5,4804635.0
2026-01-01,PGHH,13020.0,13050.0,12920.0,12985.0,1865.0
2026-01-02,PGHH,12921.0,12993.0,12803.0,12898.0,2954.0
2026-01-01,PGIL,1610.9,1622.1,1596.4,1601.2,25813.0
2026-01-02,PGIL,1600.0,1700.8,1597.1,1650.3,109461.0
2026-01-01,PHOENIXLTD,1853.5,1875.9,1846.6,1872.7,187779.0
2026-01-02,PHOENIXLTD,1872.7,1908.9,1860.3,1897.1,372802.0
2026-01-01,PIDILITIND,1483.9,1486.6,1467.2,1469.3,108609.0
2026-01-02,PIDILITIND,1469.3,1482.8,1467.2,1477.4,274677.0
2026-01-01,PIIND,3255.0,3255.0,3200.0,3219.1,42718.0
2026-01-02,PIIND,3219.1,3263.1,3188.0,3249.0,110191.0
2026-01-01,PNB,123.7,124.7,123.16,123.94,7729355.0
2026-01-02,PNB,123.94,125.8,123.8,125.68,13173106.0
2026-01-01,PNBHOUSING,954.0,998.0,951.55,986.6,3562795.0
2026-01-02,PNBHOUSING,983.05,1002.9,980.45,999.1,1207828.0
2026-01-01,PNCINFRA,252.4,253.1,250.55,251.25,95072.0
2026-01-02,PNCINFRA,250.6,255.65,250.55,255.0,205946.0
2026-01-01,PNGJL,607.45,611.0,601.65,604.75,75181.0
2026-01-02,PNGJL,605.0,615.0,605.0,611.5,63896.0
2026-01-01,POLICYBZR,1837.7,1848.0,1799.5,1805.8,434380.0
2026-01-02,POLICYBZR,1808.8,1808.8,1776.6,1786.3,1147727.0
2026-01-01,POLYCAB,7615.0,7695.0,7520.0,7673.0,139174.0
2026-01-02,POLYCAB,7676.5,7821.0,7664.5,7802.0,192521.0
2026-01-01,POLYMED,1762.0,1769.3,1736.0,1742.5,43991.0
2026-01-02,POLYMED,1742.5,1788.0,1727.1,1770.5,58725.0
2026-01-01,POLYPLEX,834.75,842.75,827.9,836.7,40573.0
2026-01-02,POLYPLEX,837.0,874.35,834.05,845.0,140091.0
2026-01-01,POONAWALLA,485.85,490.0,481.0,483.2,740840.0
2026-01-02,POONAWALLA,484.7,489.0,478.3,480.0,700628.0
2026-01-01,POWERGRID,264.1,267.55,264.1,266.8,4298196.0
2026-01-02,POWERGRID,267.5,272.1,266.25,271.15,13295074.0
2026-01-01,POWERINDIA,18285.0,18521.0,18205.0,18482.0,36058.0
2026-01-02,POWERINDIA,18600.0,18978.0,18541.0,18815.0,79815.0
2026-01-01,POWERMECH,2291.6,2312.0,2270.0,2278.1,15637.0
2026-01-02,POWERMECH,2284.9,2336.4,2270.0,2323.0,31502.0
2026-01-01,PPLPHARMA,172.75,173.34,169.36,169.88,2136651.0
2026-01-02,PPLPHARMA,170.1,179.1,170.1,178.3,4952786.0
2026-01-01,PRAJIND,322.6,325.4,319.05,319.7,279572.0
2026-01-02,PRAJIND,321.0,329.1,320.45,325.65,761041.0
2026-01-01,PREMIERENE,847.0,854.6,843.5,847.2,539672.0
2026-01-02,PREMIERENE,851.15,856.75,843.7,847.0,640485.0
2026-01-01,PRESTIGE,1600.0,1615.2,1584.1,1604.1,723300.0
2026-01-02,PRESTIGE,1601.0,1622.8,1600.5,1620.0,225071.0
2026-01-01,PRICOLLTD,663.5,664.6,652.85,660.5,249630.0
2026-01-02,PRICOLLTD,662.0,685.0,660.8,684.75,790302.0
2026-01-01,PRINCEPIPE,264.65,276.5,260.5,267.2,477032.0
2026-01-02,PRINCEPIPE,267.75,267.75,260.85,261.2,156004.0
2026-01-01,PRIVISCL,2811.9,2836.0,2785.3,2799.2,260016.0
2026-01-02,PRIVISCL,2792.8,2808.8,2700.0,2789.0,412602.0
2026-01-01,PRSMJOHNSN,135.35,145.0,135.35,138.54,1091235.0
2026-01-02,PRSMJOHNSN,138.65,139.9,136.74,139.69,225019.0
2026-01-01,PRUDENT,2540.0,2589.4,2540.0,2551.6,6814.0
2026-01-02,PRUDENT,2542.0,2625.0,2505.8,2596.7,31291.0
2026-01-01,PTC,161.5,163.59,160.93,162.83,851756.0
2026-01-02,PTC,162.9,167.99,162.26,167.3,1434863.0
2026-01-01,PTCIL,18566.0,18566.0,18185.0,18352.0,11186.0
2026-01-02,PTCIL,18304.0,18395.0,18050.0,18061.0,11190.0
2026-01-01,PURVA,240.0,242.5,237.85,240.88,101873.0
2026-01-02,PURVA,240.88,243.4,239.11,241.29,86757.0
2026-01-01,PVRINOX,1012.0,1025.0,1011.1,1017.0,127215.0
2026-01-02,PVRINOX,1032.3,1048.9,1021.8,1030.0,636408.0
2026-01-01,QUESS,208.58,208.88,206.01,208.33,105593.0
2026-01-02,QUESS,208.0,216.0,204.94,215.0,469899.0
2026-01-01,RADICO,3282.0,3307.8,3246.0,3253.9,168345.0
2026-01-02,RADICO,3253.9,3254.0,3086.0,3092.0,591370.0
2026-01-01,RAILTEL,373.0,374.25,366.5,370.95,1056729.0
2026-01-02,RAILTEL,376.0,381.0,372.8,376.05,2157491.0
2026-01-01,RAIN,145.0,151.01,143.43,146.72,3337472.0
2026-01-02,RAIN,146.0,148.9,145.25,145.5,2901065.0
2026-01-01,RAINBOW,1333.4,1333.5,1311.0,1315.4,26060.0
2026-01-02,RAINBOW,1312.1,1327.1,1307.0,1313.1,83419.0
2026-01-01,RALLIS,281.0,281.8,276.05,277.1,160588.0
2026-01-02,RALLIS,277.75,277.75,273.4,273.75,210704.0
2026-01-01,RAMCOCEM,1060.0,1065.0,1047.1,1058.3,114521.0
2026-01-02,RAMCOCEM,1059.3,1063.5,1049.5,1060.0,240716.0
2026-01-01,RATEGAIN,694.4,716.0,694.4,702.0,333676.0
2026-01-02,RATEGAIN,700.0,700.0,685.9,697.9,136371.0
2026-01-01,RATNAMANI,2392.9,2395.8,2349.2,2389.4,6495.0
2026-01-02,RATNAMANI,2383.4,2386.2,2325.0,2350.2,10891.0
2026-01-01,RAYMONDLSL,1042.6,1050.9,1016.0,1019.5,47144.0
2026-01-02,RAYMONDLSL,1019.0,1049.4,1015.8,1035.0,64184.0
2026-01-01,RBA,63.4,63.76,62.63,63.54,1711162.0
