date,ticker,shares,sell_price,sell_value,bought_price,realized_pnl,realized_pnl_pct
2017-12-29,UNOMINDA,355,213.32675170898438,75730.99685668945,206.2291259765625,2519.6571350097656,3.4416213998931
2017-12-29,HSCL,474,153.75,72877.5,139.75,6636.0,10.01788908765653
2017-12-29,AVANTIFEED,76,844.7166748046875,64198.46728515625,940.4833374023438,-7278.266357421875,-10.182706996401231
2017-12-29,MIRCELECTR,1349,57.400001525878906,77432.60205841064,54.25,4249.3520584106445,5.8064544255832375
2018-01-31,TIRUMALCHM,432,199.55999755859375,86209.9189453125,219.39500427246094,-8568.722900390625,-9.04077409585617
2018-01-31,TITAN,110,869.5499877929688,95650.49865722656,858.1500244140625,1253.9959716796875,1.3284347788360256
2018-01-31,BBTC,51,1399.949951171875,71397.44750976562,1286.9000244140625,5765.5462646484375,8.78467049600727
2018-01-31,DBL,84,909.75,76419.0,853.0999755859375,4758.60205078125,6.64049068518064
2018-01-31,TVSMOTOR,123,696.7999877929688,85706.39849853516,770.7000122070312,-9089.703002929688,-9.588688626387478
2018-01-31,BOMDYEING,567,228.14999389648438,129361.04653930664,114.8499984741211,64241.09740447998,98.65041090783552
2018-01-31,PRAKASH,560,183.80714416503906,102932.00073242188,169.4019317626953,8066.9189453125,8.503570326767655
2018-01-31,PURVA,568,150.60000610351562,85540.80346679688,167.14999389648438,-9400.39306640625,-9.901279328324787
2018-02-28,MARUTI,9,8850.9501953125,79658.5517578125,9729.5498046875,-7907.396484375,-9.03021853027268
2018-02-28,DEEPAKNTR,333,260.75,86829.75,278.1000061035156,-5777.552032470703,-6.23876509267588
2018-02-28,PCJEWELLER,1910,33.314998626708984,63631.64737701416,48.53499984741211,-29070.20233154297,-31.35881584125452
2018-02-28,GOACARBON,95,989.5499877929688,94007.24884033203,756.2000122070312,22168.247680664062,30.85823483457592
2018-02-28,TATACONSUM,255,275.5,70252.5,287.1000061035156,-2958.0015563964844,-4.040406080428007
2018-02-28,GPIL,1106,127.9749984741211,141540.34831237793,85.8125,46631.72331237793,49.133282999704115
2018-02-28,GRAPHITE,309,674.4500122070312,208405.05377197266,205.9499969482422,144766.50471496582,227.48240942024825
2018-02-28,SUNTECK,219,400.25,87654.75,422.3500061035156,-4839.901336669922,-5.232628337668128
2018-02-28,BEPL,776,116.83333587646484,90662.66864013672,92.96666717529297,18520.534912109375,25.672286020719838
2018-02-28,INDIAGLYCO,325,244.72500610351562,79535.62698364258,225.125,6370.001983642578,8.706277003227374
2018-03-28,ADANIENT,798,85.22254943847656,68007.5944519043,116.17294311523438,-24698.414154052734,-26.641654112229446
2018-03-28,INFY,171,565.9000244140625,96768.90417480469,586.2999877929688,-3488.3937377929688,-3.479441208194222
2018-03-28,JSWSTEEL,321,288.1499938964844,92496.14804077148,312.20001220703125,-7720.055877685547,-7.703400823251226
2018-03-28,PCBL,768,108.55999755859375,83374.078125,120.68000030517578,-9308.162109375,-10.043091411943113
2018-03-28,PRAKASH,553,146.30166625976562,80904.82144165039,181.16835021972656,-19281.2762298584,-19.245460875298335
2018-03-28,STLTECH,279,312.3999938964844,87159.59829711914,359.3500061035156,-13099.053405761719,-13.065259888574113
2018-03-28,KEC,241,389.75,93929.75,415.25,-6145.5,-6.1408789885611075
2018-03-28,ACE,538,167.64999389648438,90195.6967163086,172.0500030517578,-2367.2049255371094,-2.5574013817074923
2018-03-28,BOMDYEING,387,239.0500030517578,92512.35118103027,258.6499938964844,-7585.19645690918,-7.577804487623832
2018-03-28,JINDALSTEL,463,219.10000610351562,101443.30282592773,205.0500030517578,6505.151412963867,6.851988706487059
2018-04-30,RAIN,266,319.70001220703125,85040.20324707031,270.8500061035156,12994.101623535156,18.035815027763277
2018-04-30,BAJAJELEC,172,602.4413452148438,103619.91137695312,517.926025390625,14536.635009765625,16.31802915493124
2018-04-30,DBL,88,1162.449951171875,102295.595703125,1003.2999877929688,14005.19677734375,15.862649787228634
2018-04-30,GRAPHITE,122,697.5499877929688,85101.09851074219,726.0999755859375,-3483.0985107421875,-3.931963745065533
2018-04-30,MASTEK,168,562.5,94500.0,530.5,5376.0,6.032045240339302
2018-04-30,BIOCON,318,333.79998779296875,106148.39611816406,315.0249938964844,5970.448059082031,5.959842634789081
2018-04-30,TECHM,139,670.5999755859375,93213.39660644531,638.7000122070312,4434.094909667969,4.994514289842544
2018-04-30,VENKEYS,25,3908.35009765625,97708.75244140625,3924.25,-397.49755859375,-0.4051704744537173
2018-05-31,SRF,201,386.44000244140625,77674.44049072266,478.489990234375,-18502.04754638672,-19.237599463236553
2018-05-31,PGHL,45,2338.75,105243.75,2121.699951171875,9767.252197265625,10.23000677867962
2018-05-31,ASHOKLEY,1225,74.0250015258789,90680.62686920166,72.7249984741211,1592.5037384033203,1.7875600949244619
2018-05-31,TITAN,94,900.0999755859375,84609.39770507812,942.2999877929688,-3966.8011474609375,-4.478405258804158
2018-05-31,TCS,54,1741.050048828125,94016.70263671875,1766.050048828125,-1350.0,-1.415588420984384
2018-05-31,CHOLAFIN,307,305.739990234375,93862.17700195312,290.0899963378906,4804.548126220703,5.394875415922856
2018-05-31,SHAKTIPUMP,818,94.4749984741211,77280.54875183105,118.0250015258789,-19263.90249633789,-19.953402031173955
2018-06-29,LTIM,69,1671.4000244140625,115326.60168457031,1440.0999755859375,15959.703369140625,16.061388288963432
2018-06-29,HINDUNILVR,64,1641.1500244140625,105033.6015625,1508.9000244140625,8464.0,8.764662857723488
2018-06-29,PIDILITIND,177,531.75,94119.75,543.0999755859375,-2008.9456787109375,-2.089850137388109
2018-06-29,TECHM,125,655.4500122070312,81931.2515258789,712.3499755859375,-7112.495422363281,-7.987641654946877
2018-06-29,COLPAL,71,1184.8499755859375,84124.34826660156,1259.699951171875,-5314.3482666015625,-5.941889218643375
2018-07-31,RADICO,323,437.25,141231.75,293.8999938964844,46302.05197143555,48.77509665890142
2018-07-31,KOTAKBANK,67,1306.8499755859375,87558.94836425781,1334.5999755859375,-1859.25,-2.0792747270819296
2018-07-31,M&M,97,935.9500122070312,90787.15118408203,922.9500122070312,1261.0,1.4085269871673083
2018-07-31,BSOFT,746,184.74900817871094,137822.76010131836,134.33465576171875,37609.10690307617,37.52892515421827
2018-08-31,LTIM,62,1797.75,111460.5,1872.9000244140625,-4659.301513671875,-4.012495244511154
2018-08-31,FSL,1232,75.3499984741211,92831.19812011719,72.6500015258789,3326.396240234375,3.7164444480849905
2018-08-31,MPHASIS,103,1260.0,129780.0,894.8499755859375,37610.45251464844,40.80572547090549
2018-08-31,GRAPHITE,100,1013.0,101300.0,888.4500122070312,12454.998779296875,14.018795214327204
2018-08-31,DMART,67,1604.5,107501.5,1324.800048828125,18739.896728515625,21.112616309101774
2018-08-31,ASIANPAINT,81,1372.449951171875,111168.44604492188,1451.4000244140625,-6394.9559326171875,-5.439580537010122
2018-09-28,BAJFINANCE,420,216.8000030517578,91056.00128173828,229.63499450683594,-5390.6964111328125,-5.5893011788741305
2018-09-28,VIPIND,226,413.6000061035156,93473.60137939453,426.20001220703125,-2847.6013793945312,-2.9563598645311715
2018-09-28,BRITANNIA,35,2911.75,101911.25,2485.300048828125,14925.748291015625,17.158891996680875
2018-09-28,DHANI,200,538.9000244140625,107780.0048828125,482.1499938964844,11350.006103515625,11.770202475572804
2018-09-28,PGHL,31,2592.10009765625,80355.10302734375,3512.050048828125,-28518.448486328125,-26.19410140464363
2018-09-28,HAVELLS,150,594.5,89175.0,725.25,-19612.5,-18.028266115132713
2018-09-28,JUBLFOOD,539,245.9499969482422,132567.04835510254,176.11000061035156,37643.75802612305,39.65703031959759
2018-09-28,SUNTECK,215,401.29998779296875,86279.49737548828,508.79998779296875,-23112.5,-21.128145160990425
2018-09-28,INFIBEAM,2299,12.193507194519043,28032.87304019928,47.60578918457031,-81412.83629512787,-74.3865033993153
2018-09-28,NESTLEIND,205,484.9825134277344,99421.41525268555,469.8275146484375,3106.7747497558594,3.225651607619672
2018-09-28,HEG,472,669.1500244140625,315838.8115234375,137.82000732421875,250787.76806640625,385.5245892128715
2018-09-28,PFIZER,30,2986.5,89595.0,3621.300048828125,-19044.00146484375,-17.529617548083323
2018-10-31,JSWSTEEL,287,339.3999938964844,97407.79824829102,381.6499938964844,-12125.75,-11.070352594178095
2018-10-31,INFY,147,686.4000244140625,100900.80358886719,653.5999755859375,4821.607177734375,5.018367511216704
2018-10-31,UBL,80,1219.9000244140625,97592.001953125,1357.3499755859375,-10995.99609375,-10.126345721009864
2018-10-31,HCLTECH,202,527.7999877929688,106615.59753417969,543.9000244140625,-3252.2073974609375,-2.960109560288794
2018-10-31,RELIANCE,217,485.16778564453125,105281.40948486328,542.1992797851562,-12375.834228515625,-10.518548487047685
2018-10-31,SUVEN,8764,11.235015869140625,98463.67907714844,12.535740852355957,-11399.55375289917,-10.376131722369443
2018-10-31,MPHASIS,93,986.9500122070312,91786.3511352539,1173.25,-17325.898864746094,-15.878967636306735
2018-10-31,DABUR,233,384.75,89646.75,383.29998779296875,337.85284423828125,0.3782969614427546
2018-10-31,ITC,369,280.1000061035156,103356.90225219727,297.75,-6512.847747802734,-5.927789721741184
2018-10-31,AXISBANK,179,582.4000244140625,104249.60437011719,613.25,-5522.1456298828125,-5.030570825264982
2018-11-30,COFORGE,541,217.9600067138672,117916.36363220215,171.22999572753906,25280.935943603516,27.290785582150484
2018-11-30,LTTS,63,1549.0999755859375,97593.29846191406,1736.25,-11790.451538085938,-10.778979087922966
2018-11-30,LTIM,57,1569.75,89475.75,1917.0,-19793.25,-18.114241001564945
2018-11-30,HAVELLS,154,684.7000122070312,105443.80187988281,645.7999877929688,5990.603759765625,6.023540592963453
2018-11-30,TCS,52,1968.25,102349.0,1847.75,6266.0,6.521445000676499
2018-11-30,GRAPHITE,105,934.8499755859375,98159.24743652344,951.6500244140625,-1764.005126953125,-1.7653599954950776
2018-11-30,BIOCON,303,312.17498779296875,94589.02130126953,329.5,-5249.478698730469,-5.257970320798559
2018-11-30,NESTLEIND,197,538.2424926757812,106033.7710571289,507.3924865722656,6077.451202392578,6.080107001963222
2018-11-30,HEG,117,836.1799926757812,97833.0591430664,854.3900146484375,-2130.5725708007812,-2.1313477054327783
2018-11-30,INTELLECT,398,229.75,91440.5,251.10000610351562,-8497.302429199219,-8.502590834153192
2018-11-30,PAGEIND,3,27117.099609375,81351.298828125,27814.25,-2091.451171875,-2.506450436826447
2018-12-31,UBL,79,1377.0,108783.0,1239.9000244140625,10830.898071289062,11.057341147382154
2018-12-31,AUROPHARMA,126,732.9500122070312,92351.70153808594,791.5499877929688,-7383.596923828125,-7.403193290335117
2018-12-31,TORNTPHARM,120,885.7000122070312,106284.00146484375,906.4000244140625,-2484.00146484375,-2.283761214637286
2018-12-31,HCLTECH,194,482.17498779296875,93541.94763183594,507.5,-4913.0523681640625,-4.990150188577586
2018-12-31,NAUKRI,316,288.1300048828125,91049.08154296875,315.7900085449219,-8740.561157226562,-8.758986324348724
2018-12-31,TECHM,147,723.1500244140625,106303.05358886719,745.5,-3285.4464111328125,-2.997984652707914
2018-12-31,BOSCHLTD,5,19611.19921875,98055.99609375,18973.25,3189.74609375,3.3623613179081073
2018-12-31,AXISBANK,157,619.9000244140625,97324.30383300781,625.75,-918.4461669921875,-0.9348742446564122
2019-01-31,ADANIENT,841,137.14999389648438,115343.14486694336,130.60000610351562,5508.539733886719,5.015304354409544
2019-01-31,ICICIBANK,281,364.45001220703125,102410.45343017578,355.0,2655.4534301757812,2.6619752695862675
2019-01-31,SRF,249,402.2699890136719,100165.2272644043,399.92999267578125,582.6590881347656,0.5851014879465751
2019-01-31,PFC,1160,82.83999633789062,96094.39575195312,85.87999725341797,-3526.4010620117188,-3.5398241881130867
2019-01-31,CUMMINSIND,117,788.2000122070312,92219.40142822266,849.7000122070312,-7195.5,-7.237848548484591
2019-01-31,GLENMARK,150,651.6500244140625,97747.50366210938,653.1500244140625,-225.0,-0.2296562725149773
2019-01-31,LT,69,1314.300048828125,90686.70336914062,1437.550048828125,-8504.25,-8.573614539575305
2019-01-31,ICICIGI,115,880.25,101228.75,864.4500122070312,1816.9985961914062,1.8277503117421132
2019-02-28,IOLCP,2460,36.5099983215332,89814.59587097168,40.540000915527344,-9913.806381225586,-9.940805384764058
2019-02-28,GODFRYPHLP,322,295.20001220703125,95054.40393066406,309.76666259765625,-4690.46142578125,-4.702459027860287
2019-02-28,APOLLOHOSP,77,1140.9000244140625,87849.30187988281,1264.800048828125,-9540.301879882812,-9.796016732356989
2019-02-28,UBL,69,1343.699951171875,92715.29663085938,1428.800048828125,-5871.90673828125,-5.9560536637752435
2019-02-28,DABUR,224,438.04998779296875,98123.197265625,443.6499938964844,-1254.4013671875,-1.2622576762217332
2019-02-28,COLPAL,74,1256.449951171875,92977.29638671875,1343.550048828125,-6445.4072265625,-6.482832383670463
2019-02-28,MARICO,266,339.70001220703125,90360.20324707031,373.3999938964844,-8964.195129394531,-9.025169319846208
2019-02-28,NESTLEIND,179,531.9874877929688,95225.7603149414,554.2424926757812,-3983.6458740234375,-4.015391309202839
2019-02-28,ASIANPAINT,70,1405.199951171875,98363.99658203125,1412.5999755859375,-518.001708984375,-0.5238584554691796
2019-03-28,PFC,1045,94.0,98230.0,89.72000122070312,4472.598724365234,4.770395364539133
2019-03-28,ADANIPOWER,8879,9.380000114440918,83285.02101612091,11.100000381469727,-15271.882370948792,-15.495497368632227
2019-03-28,NAUKRI,285,374.0299987792969,106598.54965209961,349.4700012207031,6999.599304199219,7.0277842083169855
2019-03-28,WIPRO,805,127.375,102536.875,124.20002746582031,2555.8528900146484,2.556338029034201
2019-03-28,DIVISLAB,83,1654.550048828125,137327.65405273438,1310.9000244140625,28522.952026367188,26.214815623919524
2019-03-28,RECLTD,916,111.9375,102534.75,102.26249694824219,8862.302795410156,9.460949361186236
2019-03-28,TECHM,112,771.7000122070312,86430.4013671875,830.1500244140625,-6546.4013671875,-7.0408974869676735
2019-03-28,ABFRL,499,218.4820098876953,109022.52293395996,199.605712890625,9419.272201538086,9.45679195435337
2019-03-28,DHAMPURSUG,392,229.0500030517578,89787.60119628906,238.60000610351562,-3743.6011962890625,-4.002515845542176
2019-03-28,COFORGE,354,266.7900085449219,94443.66302490234,264.1400146484375,938.0978393554688,1.0032534828210098
2019-03-28,ICICIGI,100,1005.2999877929688,100529.99877929688,931.1500244140625,7414.996337890625,7.963267082075847
2019-04-30,GODFRYPHLP,267,368.48333740234375,98385.05108642578,378.8166809082031,-2759.002716064453,-2.7277952705476043
2019-04-30,ICICIBANK,252,407.5,102690.0,400.54998779296875,1751.403076171875,1.7351173183965956
2019-04-30,TORNTPHARM,109,895.9500122070312,97658.5513305664,909.4000244140625,-1466.0513305664062,-1.4789984435834227
2019-04-30,KAJARIACER,175,595.0499877929688,104133.74786376953,576.7000122070312,3211.2457275390625,3.1818926994144037
2019-04-30,GODREJPROP,116,829.9000244140625,96268.40283203125,867.9000244140625,-4408.0,-4.378384483357354
2019-04-30,IPCALAB,210,476.25,100012.5,479.7749938964844,-740.2487182617188,-0.7347181369033425
2019-04-30,ASIANPAINT,67,1463.1500244140625,98031.05163574219,1497.0,-2267.9483642578125,-2.2611874138902808
2019-05-31,MANAPPURAM,802,134.8000030517578,108109.60244750977,126.19999694824219,6897.204895019531,6.814585032868665
2019-05-31,HAVELLS,144,747.9500122070312,107704.8017578125,691.5,8128.8017578125,8.163414635868582
2019-05-31,TCS,44,2196.550048828125,96648.2021484375,2260.35009765625,-2807.2021484375,-2.8225737638730863
2019-05-31,HCLTECH,169,546.2750244140625,92320.47912597656,591.6749877929688,-7672.593811035156,-7.673125333260161
2019-05-31,RELIANCE,162,608.099853515625,98512.17626953125,621.7462158203125,-2210.710693359375,-2.194844448981956
2019-05-31,WIPRO,671,143.1999969482422,96087.19795227051,149.27499389648438,-4076.322952270508,-4.069668194027815
2019-05-31,BATAINDIA,129,1324.9000244140625,170912.10314941406,908.9000244140625,53664.0,45.76961038901735
2019-05-31,RBLBANK,147,687.3499755859375,101040.44641113281,684.2999877929688,448.34820556640625,0.4457091695713295
2019-05-31,DIVISLAB,57,1592.300048828125,90761.10278320312,1746.8499755859375,-8809.345825195312,-8.847349739119558
2019-05-31,TECHM,119,760.3499755859375,90481.64709472656,836.0999755859375,-9014.25,-9.059921326622995
2019-06-28,PGHL,25,4107.4501953125,102686.2548828125,4091.050048828125,410.003662109375,0.4008786567906398
2019-06-28,UPL,197,624.9666748046875,123118.43493652344,505.5,23534.934936523438,23.63336791388477
2019-06-28,BLUESTARCO,262,387.8500061035156,101616.7015991211,403.2749938964844,-4041.3468017578125,-3.8249303890456816
2019-06-28,BALRAMCHIN,715,139.14999389648438,99492.24563598633,131.0,5827.245635986328,6.221369386629294
2019-06-28,AAVAS,74,1499.300048828125,110948.20361328125,1419.699951171875,5890.4072265625,5.606825413394219
2019-06-28,DCMSHRIRAM,190,562.2999877929688,106836.99768066406,555.0,1386.9976806640625,1.3153131158502251
2019-06-28,AARTIIND,232,432.055908203125,100236.970703125,454.1926574707031,-5135.725830078125,-4.873867708661939
2019-06-28,FEDERALBNK,984,108.4000015258789,106665.60150146484,107.3499984741211,1033.2030029296875,0.9781118460015044
2019-07-31,BAJFINANCE,337,325.2049865722656,109594.08047485352,299.5849914550781,8633.938354492188,8.551828645604612
2019-07-31,MUTHOOTFIN,217,607.9500122070312,131925.15264892578,452.6000061035156,33710.95132446289,34.323907204717315
2019-07-31,MANAPPURAM,775,113.55000305175781,88001.2523651123,138.1999969482422,-19103.74526977539,-17.836464863104258
2019-07-31,PFC,998,87.80000305175781,87624.4030456543,107.36000061035156,-19520.877563476562,-18.21907362834701
2019-07-31,SIEMENS,139,671.9676513671875,93403.50354003906,769.7617797851562,-13593.383850097656,-12.704466626709305
2019-07-31,TITAN,91,1056.3499755859375,96127.84777832031,1025.199951171875,2834.6522216796875,3.0384340516653214
2019-07-31,RAJESHEXPO,148,689.0999755859375,101986.79638671875,722.4000244140625,-4928.4072265625,-4.609641154862172
2019-07-31,BATAINDIA,74,1307.550048828125,96758.70361328125,1446.449951171875,-10278.5927734375,-9.602814271673694
2019-07-31,RECLTD,867,105.1875,91197.5625,123.5999984741211,-15963.636177062988,-14.896843609570299
2019-07-31,DCBBANK,493,195.5,96381.5,204.9499969482422,-4658.848495483398,-4.6108792822420375
2019-07-31,AXISBANK,138,674.0999755859375,93025.79663085938,722.7000122070312,-6706.8050537109375,-6.724787020921115
2019-08-30,SBIN,299,273.8500061035156,81881.15182495117,352.5,-23516.348175048828,-22.31205500609486
2019-08-30,ICICIBANK,245,409.6499938964844,100364.24850463867,437.1000061035156,-6725.252990722656,-6.280030158711651
2019-08-30,KOTAKBANK,69,1431.449951171875,98770.04663085938,1522.1500244140625,-6258.3050537109375,-5.958681587716798
2019-08-30,SHREECEM,5,18573.80078125,92869.00390625,19789.5,-6078.49609375,-6.143152776725032
2019-08-30,BALRAMCHIN,698,132.85000610351562,92729.3042602539,141.64999389648438,-6142.3914794921875,-6.212487237662463
2019-08-30,GODREJPROP,103,900.6500244140625,92766.95251464844,952.9500122070312,-5386.898742675781,-5.488219436803619
2019-08-30,CANFINHOME,255,412.95001220703125,105302.25311279297,387.8500061035156,6400.501556396484,6.471575533974991
2019-08-30,NAM-INDIA,435,272.8999938964844,118711.4973449707,227.39999389648438,19792.5,20.008795611802977
2019-08-30,POWERGRID,834,112.78128051757812,94059.58795166016,118.57502746582031,-4831.984954833984,-4.886144302106324
2019-09-30,SRF,204,550.3900146484375,112279.56298828125,459.0299987792969,18637.443237304688,19.902842104458365
2019-09-30,TORNTPOWER,324,287.5,93150.0,305.29998779296875,-5767.196044921875,-5.830327056887847
2019-09-30,TCS,43,2099.300048828125,90269.90209960938,2259.60009765625,-6892.902099609375,-7.094177814667065
2019-09-30,NAUKRI,257,404.2300109863281,103887.11282348633,410.6600036621094,-1652.5081176757812,-1.5657703741394406
2019-09-30,IPCALAB,203,451.5,91654.5,479.5249938964844,-5689.073760986328,-5.844323914956175
2019-09-30,COFORGE,326,278.9800109863281,90947.48358154297,299.1099853515625,-6562.371643066406,-6.72995732374978
2019-09-30,JUSTDIAL,138,690.25,95254.5,765.5999755859375,-10398.296630859375,-9.841951147956845
2019-10-31,APOLLOHOSP,64,1484.800048828125,95027.203125,1508.1500244140625,-1494.3984375,-1.548252840098537
2019-10-31,KOTAKBANK,59,1574.5,92895.5,1644.449951171875,-4127.047119140625,-4.25369900263775
2019-10-31,ADANIPOWER,8112,13.210000038146973,107159.52030944824,12.199999809265137,8193.121856689453,8.278690530099878
2019-10-31,ASTRAL,151,628.2845458984375,94870.96643066406,645.665771484375,-2624.5650634765625,-2.69198497946985
2019-10-31,GODREJPROP,93,997.2999877929688,92748.8988647461,1038.699951171875,-3850.1965942382812,-3.9857480817437474
2019-10-31,PIDILITIND,141,700.7999877929688,98812.7982788086,688.8499755859375,1684.9517211914062,1.7347771837934
2019-10-31,BHARTIARTL,270,367.3529357910156,99185.29266357422,360.28564453125,1908.1686401367188,1.9615800315775922
2019-10-31,MARICO,249,365.8500061035156,91096.65151977539,391.1000061035156,-6287.25,-6.456149221669119
2019-11-29,BAJFINANCE,240,407.4200134277344,97780.80322265625,402.7550048828125,1119.60205078125,1.1582745064283504
2019-11-29,MANAPPURAM,571,154.39999389648438,88162.39651489258,169.35000610351562,-8536.456970214844,-8.827878162515693
2019-11-29,SIEMENS,99,863.0066528320312,85437.6586303711,972.1298217773438,-10803.193725585938,-11.225164221976314
2019-11-29,TITAN,72,1159.699951171875,83498.396484375,1331.199951171875,-12348.0,-12.883113453319018
2019-11-29,HDFCLIFE,200,571.5,114300.0,493.5,15600.0,15.80547112462006
2019-11-29,PIIND,74,1481.8499755859375,109656.89819335938,1307.050048828125,12935.194580078125,13.373621531519364
2019-11-29,DMART,48,1822.5,87480.0,1994.6500244140625,-8263.201171875,-8.630587938083641
2019-11-29,ICICIGI,91,1362.9000244140625,124023.90222167969,1093.3499755859375,24529.054443359375,24.653592614173732
2019-12-31,TATACONSUM,393,321.3500061035156,126290.55239868164,251.60000610351562,27411.75,27.722574844176595
2019-12-31,GMRAIRPORT,5031,18.919498443603516,95183.99666976929,19.73033332824707,-4079.3103046417236,-4.109585333171829
2019-12-31,NAUKRI,188,506.010009765625,95129.8818359375,526.75,-3899.1181640625,-3.9373498309207404
2019-12-31,LALPATHLAB,63,1493.949951171875,94118.84692382812,1567.9000244140625,-4658.8546142578125,-4.716504374685705
2019-12-31,BATAINDIA,63,1751.550048828125,110347.65307617188,1541.8499755859375,13211.104614257812,13.600549765712245
2019-12-31,COLPAL,62,1462.9000244140625,90699.80151367188,1549.199951171875,-5350.595458984375,-5.5706125405266045
2019-12-31,NESTLEIND,151,739.2675170898438,111629.3950805664,643.760009765625,14421.633605957031,14.835886957158205
2019-12-31,SCI,1640,62.0,101680.0,60.5,2460.0,2.479338842975207
2020-01-31,ICICIBANK,191,525.6500244140625,100399.15466308594,538.9000244140625,-2530.75,-2.4587120801129148
2020-01-31,HDFCAMC,51,3174.199951171875,161884.19750976562,2061.60009765625,56742.592529296875,53.96778234442727
2020-01-31,SBILIFE,124,994.0999755859375,123268.39697265625,797.5499877929688,24372.198486328125,24.64422177936137
2020-01-31,POLYCAB,107,984.5499877929688,105346.84869384766,924.25,6452.098693847656,6.524207497210577
2020-01-31,WHIRLPOOL,46,2473.25,113769.5,2142.35009765625,15221.3955078125,15.44565020935455
2020-01-31,MCX,99,1246.449951171875,123398.54516601562,977.5,26626.045166015625,27.51406150095908
2020-01-31,HDFCLIFE,165,599.2000122070312,98868.00201416016,626.0499877929688,-4430.2459716796875,-4.288791008620966
2020-01-31,ICICIPRULI,246,510.95001220703125,125693.70300292969,401.75,26863.203002929688,27.181085801376785
2020-01-31,NAM-INDIA,374,363.6499938964844,136005.09771728516,260.3500061035156,38634.19543457031,39.67735178461893
2020-01-31,ICICIGI,74,1318.4000244140625,97561.60180664062,1386.800048828125,-5061.601806640625,-4.93221964275686
2020-02-28,ADANIENT,484,218.64999389648438,105826.59704589844,199.64999389648438,9196.0,9.516654435687698
2020-02-28,MANAPPURAM,582,162.75,94720.5,177.39999389648438,-8526.296447753906,-8.258170462527113
2020-02-28,TATACONSUM,309,346.1499938964844,106960.34811401367,383.3999938964844,-11510.25,-9.715701771778658
2020-02-28,JUBLFOOD,314,351.3699951171875,110330.17846679688,378.04998779296875,-8377.517700195312,-7.057265847709006
2020-02-28,ADANIGREEN,1079,154.9499969482422,167191.04670715332,89.69999694824219,70404.75,72.74247739121988
2020-02-28,IGL,557,221.1999969482422,123208.3983001709,174.85000610351562,25816.944900512695,26.50842964070942
2020-02-28,RALLIS,504,223.9499969482422,112870.79846191406,235.4499969482422,-5796.0,-4.884264238290896
2020-02-28,BATAINDIA,65,1650.6500244140625,107292.25158691406,1801.8499755859375,-9827.996826171875,-8.391372934514528
2020-02-28,DLF,447,201.6999969482422,90159.89863586426,230.89999389648438,-13052.398635864258,-12.646166184540025
2020-02-28,PIIND,76,1531.25,116375.0,1556.8499755859375,-1945.59814453125,-1.6443444125888027
2020-02-28,AVANTIFEED,194,462.70001220703125,89763.80236816406,511.6000061035156,-9486.598815917969,-9.558247324686327
2020-02-28,COFORGE,305,337.95001220703125,103074.75372314453,388.489990234375,-15414.693298339844,-13.00933854096295
2020-02-28,COROMANDEL,188,615.5,115714.0,631.8499755859375,-3073.79541015625,-2.5876357074755876
2020-03-31,BAJFINANCE,249,221.5800018310547,55173.42045593262,446.5849914550781,-56026.242416381836,-50.38346427427054
2020-03-31,MUTHOOTFIN,126,613.1500244140625,77256.90307617188,880.25,-33654.596923828125,-30.343649597948026
2020-03-31,SRF,150,556.6599731445312,83498.99597167969,687.219970703125,-19583.999633789062,-18.9982833917082
2020-03-31,DEEPAKNTR,241,385.04998779296875,92797.04705810547,461.8999938964844,-18520.851470947266,-16.63780193093883
2020-03-31,WELCORP,599,62.04999923706055,37167.94954299927,185.89999389648438,-74186.14680099487,-66.62183901328574
2020-03-31,MIDHANI,449,178.85000610351562,80303.65274047852,248.14999389648438,-31115.69451904297,-27.926653031423083
2020-03-31,GUJGASLTD,435,230.85000610351562,100419.7526550293,237.5500030517578,-2914.4986724853516,-2.820457529854201
2020-03-31,NAVINFLUOR,77,1221.6500244140625,94067.05187988281,1430.199951171875,-16058.344360351562,-14.58187203732815
2020-03-31,DIXON,150,715.969970703125,107395.49560546875,661.489990234375,8171.9970703125,8.235949337562461
2020-03-31,TRENT,151,484.3500061035156,73136.85092163086,737.2000122070312,-38180.35092163086,-34.2986980353585
2020-03-31,INDIAGLYCO,653,106.42500305175781,69495.52699279785,170.64999389648438,-41938.919021606445,-37.635507261538606
2020-04-30,MCX,71,1067.5999755859375,75799.59826660156,1124.25,-4022.1517333984375,-5.038917003696909
2020-04-30,GRANULES,813,162.5,132112.5,146.0500030517578,13373.847518920898,11.263263679914179
2020-05-29,MUTHOOTFIN,98,862.6500244140625,84539.70239257812,862.7000122070312,-4.8988037109375,-0.0057943424436574485
2020-05-29,ALKEM,49,2262.89990234375,110882.09521484375,2397.64990234375,-6602.75,-5.620086563441944
2020-05-29,MIDHANI,393,201.64999389648438,79248.44760131836,215.0500030517578,-5266.203598022461,-6.231113213259685
2020-05-29,BHARTIARTL,231,542.4161376953125,125298.12780761719,447.4000549316406,21948.715118408203,21.237387370949165
2020-05-29,AARTIIND,153,488.07501220703125,74675.47686767578,551.2000122070312,-9658.125,-11.452285667999984
2020-05-29,PFIZER,17,4038.60009765625,68656.20166015625,4901.9501953125,-14676.95166015625,-17.612380037680317
2020-06-30,DMART,55,2317.14990234375,127443.24462890625,2133.949951171875,10075.997314453125,8.585016301402446
