date,ticker,shares,buy_price,buy_value
2023-05-31,IDFCFIRSTB,5593,71.6500015258789,400738.4585342407
2023-05-31,AGI,700,572.0,400400.0
2023-05-31,ABB,97,4125.89990234375,400212.29052734375
2023-05-31,RVNL,3340,120.0,400800.0
2023-05-31,AURIONPRO,1051,381.17498779296875,400614.91217041016
2023-05-31,INDHOTEL,1028,389.70001220703125,400611.6125488281
2023-05-31,POWERMECH,252,1588.8499755859375,400390.19384765625
2023-05-31,RKFORGE,1032,388.25,400674.0
2023-05-31,CGPOWER,1020,392.8500061035156,400707.00622558594
2023-06-30,PFC,2457,172.72000122070312,424373.0429992676
2023-06-30,ELECTCAST,7092,59.849998474121094,424456.1891784668
2023-06-30,LTF,3324,127.69999694824219,424474.78985595703
2023-06-30,ANANTRAJ,2393,177.35000610351562,424398.5646057129
2023-06-30,JBMA,634,668.625,423908.25
2023-06-30,RECLTD,2578,164.64999389648438,424467.6842651367
2023-06-30,GLENMARK,627,676.0,423852.0
2023-06-30,JWL,2442,173.8000030517578,424419.6074523926
2023-06-30,MANINFRA,3723,114.0,424422.0
2023-06-30,CANFINHOME,546,777.3499755859375,424433.0866699219
2023-06-30,TATAMOTORS,712,595.5499877929688,424031.59130859375
2023-06-30,HAL,223,1896.25,422863.75
2023-06-30,SAKSOFT,1720,246.72000122070312,424358.4020996094
2023-06-30,MAZDOCK,681,623.2000122070312,424399.2083129883
2023-07-31,SDBL,3333,133.55999755859375,445155.47186279297
2023-07-31,ANANDRATHI,765,581.7000122070312,445000.5093383789
2023-07-31,ZENSARTECH,895,497.3999938964844,445172.9945373535
2023-07-31,ACE,616,721.5499877929688,444474.79248046875
2023-07-31,PREMEXPLN,2203,202.0500030517578,445116.15672302246
2023-07-31,UJJIVANSFB,9236,48.20000076293945,445175.2070465088
2023-07-31,ZENTEC,720,617.6500244140625,444708.017578125
2023-07-31,POWERMECH,192,2307.324951171875,443006.390625
2023-07-31,USHAMART,1319,337.5,445162.5
2023-07-31,THANGAMAYL,350,1270.0999755859375,444534.9914550781
2023-07-31,POLYCAB,92,4816.7998046875,443145.58203125
2023-08-31,JAIBALAJI,9742,54.06999969482422,526749.9370269775
2023-08-31,GENUSPOWER,2037,258.6000061035156,526768.2124328613
2023-08-31,BSE,1487,354.25,526769.75
2023-08-31,SKMEGGPROD,1088,484.1499938964844,526755.193359375
2023-08-31,ANANTRAJ,2399,219.5,526580.5
2023-08-31,HSCL,2347,224.4499969482422,526784.1428375244
2023-08-31,JWL,1534,343.3500061035156,526698.909362793
2023-08-31,APARINDS,105,5008.4501953125,525887.2705078125
2023-08-31,PRAKASH,4588,114.80000305175781,526702.4140014648
2023-08-31,TEXRAIL,3613,145.8000030517578,526775.411026001
2023-08-31,SUPREMEIND,118,4457.7001953125,526008.623046875
2023-08-31,KALYANKJIL,2092,251.8000030517578,526765.6063842773
2023-09-29,IRFC,6339,76.55000305175781,485250.4693450928
2023-09-29,UJJIVANSFB,8970,54.099998474121094,485276.9863128662
2023-09-29,RESPONIND,1382,351.1499938964844,485289.2915649414
2023-09-29,CHOLAHLDNG,418,1160.449951171875,485068.07958984375
2023-09-29,SAFARI,247,1957.949951171875,483613.6379394531
2023-09-29,GRAVITA,533,910.1500244140625,485109.9630126953
2023-09-29,ASHAPURMIN,1670,290.5,485135.0
2023-09-29,SUZLON,18809,25.799999237060547,485272.1856498718
2023-10-31,ANANDRATHI,552,954.5499877929688,526911.5932617188
2023-10-31,APOLLO,5772,91.4000015258789,527560.808807373
2023-10-31,JINDALSAW,2382,221.4499969482422,527493.8927307129
2023-10-31,WONDERLA,618,853.2000122070312,527277.6075439453
2023-10-31,CUPID,16790,31.420000076293945,527541.8012809753
2023-10-31,SOLARINDS,95,5500.5,522547.5
2023-10-31,GABRIEL,1575,334.79998779296875,527309.9807739258
2023-10-31,ITI,1954,269.8999938964844,527384.5880737305
2023-10-31,EMIL,2773,190.25,527563.25
2023-10-31,KALYANKJIL,1827,288.70001220703125,527454.9223022461
2023-11-30,AUROPHARMA,606,1041.550048828125,631179.3295898438
2023-11-30,ANGELONE,205,3067.25,628786.25
2023-11-30,NIACL,2475,255.1999969482422,631619.9924468994
2023-11-30,ELECTCAST,5366,117.69999694824219,631578.1836242676
2023-11-30,MEDANTA,659,957.3499755859375,630893.6339111328
2023-11-30,PRESTIGE,629,1002.9000244140625,630824.1153564453
2023-11-30,TRENT,226,2787.0,629862.0
2023-11-30,WELCORP,1190,530.3499755859375,631116.4709472656
2023-11-30,MCX,197,3195.35009765625,629483.9692382812
2023-11-30,MARKSANS,3797,166.35000610351562,631630.9731750488
2023-11-30,TVSMOTOR,338,1864.5,630201.0
2023-11-30,CDSL,667,946.9000244140625,631582.3162841797
2023-12-29,INOXWIND,5153,124.9375,643802.9375
2023-12-29,NMDC,9213,69.88333129882812,643835.1312561035
2023-12-29,DLF,886,726.4000244140625,643590.4216308594
2023-12-29,NLCINDIA,2540,253.4499969482422,643762.9922485352
2023-12-29,NTPC,2069,311.1499938964844,643769.3373718262
2023-12-29,BAJAJ-AUTO,94,6797.25,638941.5
2023-12-29,TARC,4744,135.6999969482422,643760.7855224609
2023-12-29,ALKEM,123,5202.60009765625,639919.8120117188
2023-12-29,HAL,229,2804.0,642116.0
2023-12-29,MANGLMCEM,862,746.1500244140625,643181.3210449219
2023-12-29,GALLANTT,3580,179.8000030517578,643684.010925293
2024-01-31,BHEL,3147,228.25,718302.75
2024-01-31,IFCI,11769,61.04999923706055,718497.4410209656
2024-01-31,ARVIND,2281,315.0,718515.0
2024-01-31,MANINDS,1643,437.1000061035156,718155.3100280762
2024-01-31,ELECTCAST,4103,175.10000610351562,718435.3250427246
2024-01-31,ANANDRATHI,469,1529.125,717159.625
2024-01-31,IRFC,4102,175.14999389648438,718465.2749633789
2024-01-31,MEDANTA,625,1148.300048828125,717687.5305175781
2024-01-31,PERSISTENT,172,4176.5751953125,718370.93359375
2024-01-31,UNITECH,43946,16.350000381469727,718517.1167640686
2024-01-31,TATAMOTORS,812,884.2000122070312,717970.4099121094
2024-01-31,WEBELSOLAR,1943,369.75,718424.25
2024-01-31,NBCC,8325,86.30000305175781,718447.5254058838
2024-01-31,GLAXO,319,2249.89990234375,717718.0688476562
2024-02-29,INOXWIND,4798,150.6999969482422,723058.585357666
2024-02-29,TATAINVEST,993,728.0850219726562,722988.4268188477
2024-02-29,ANANTRAJ,2066,350.0,723100.0
2024-02-29,SCHNEIDER,1134,637.2000122070312,722584.8138427734
2024-02-29,BEL,3526,205.10000610351562,723182.6215209961
2024-02-29,KPIGREEN,1246,580.0499877929688,722742.2847900391
2024-02-29,SARVESHWAR,53969,13.399999618530273,723184.5794124603
2024-02-29,KIRLOSENG,791,913.2999877929688,722420.2903442383
2024-02-29,SWANENERGY,970,745.2000122070312,722844.0118408203
2024-02-29,BOSCHLTD,25,28590.849609375,714771.240234375
2024-02-29,ETERNAL,4371,165.4499969482422,723181.9366607666
2024-02-29,TATACONSUM,607,1190.050048828125,722360.3796386719
2024-02-29,SUNPHARMA,458,1577.949951171875,722701.0776367188
2024-03-28,CUMMINSIND,229,3006.25,688431.25
2024-03-28,ELECTCAST,3872,178.1999969482422,689990.3881835938
2024-03-28,EIHOTEL,1535,449.5,689982.5
2024-03-28,CANBK,5937,116.20999908447266,689938.7645645142
2024-03-28,CHALET,781,883.2999877929688,689857.2904663086
2024-03-28,INDHOTEL,1167,591.1500244140625,689872.0784912109
2024-03-28,BHARTIARTL,561,1228.5999755859375,689244.5863037109
2024-03-28,OIL,1724,400.1666564941406,689887.3157958984
2024-03-28,TORNTPOWER,508,1357.949951171875,689838.5751953125
2024-03-28,OFSS,78,8774.099609375,684379.76953125
2024-04-30,INOXWIND,4504,156.89999389648438,706677.5725097656
2024-04-30,BHEL,2508,281.70001220703125,706503.6306152344
2024-04-30,POWERINDIA,73,9578.75,699248.75
2024-04-30,DIXON,84,8341.75,700707.0
2024-04-30,TARIL,2253,313.54998779296875,706428.1224975586
2024-04-30,BEL,3023,233.75,706626.25
2024-04-30,WEBELSOLAR,1037,681.0499877929688,706248.8373413086
2024-04-30,HAL,179,3939.35009765625,705143.6674804688
2024-04-30,SIEMENS,206,3429.074951171875,706389.4399414062
2024-05-31,MOTHERSON,7536,100.83333587646484,759880.0191650391
2024-05-31,SHAKTIPUMP,1836,413.82501220703125,759782.7224121094
2024-05-31,ABB,91,8317.9501953125,756933.4677734375
2024-05-31,COCHINSHIP,390,1947.6500244140625,759583.5095214844
2024-05-31,BDL,487,1557.3499755859375,758429.4381103516
2024-05-31,BHARTIARTL,553,1372.75,759130.75
2024-05-31,KIRLOSENG,609,1246.0999755859375,758874.8851318359
2024-05-31,RTNPOWER,39683,19.149999618530273,759929.4348621368
2024-05-31,M&M,303,2506.25,759393.75
2024-05-31,HUDCO,2775,273.79998779296875,759794.9661254883
2024-05-31,HAVELLS,398,1907.300048828125,759105.4194335938
2024-06-28,EXIDEIND,1402,564.5,791429.0
2024-06-28,PREMEXPLN,1060,746.5499877929688,791342.9870605469
2024-06-28,ITDCEM,1506,525.6500244140625,791628.9367675781
2024-06-28,SHARDAMOTR,359,2202.199951171875,790589.7824707031
2024-06-28,JWL,1148,689.25,791259.0
2024-06-28,VEEDOL,345,2291.25,790481.25
2024-06-28,BLUESTARCO,484,1634.550048828125,791122.2236328125
2024-07-31,MARINE,3090,261.1099853515625,806829.8547363281
2024-07-31,GVT&D,509,1585.050048828125,806790.4748535156
2024-07-31,NAVA,1764,457.45001220703125,806941.8215332031
2024-07-31,ZENTEC,473,1705.1500244140625,806535.9615478516
2024-07-31,WALCHANNAG,1926,418.8900146484375,806782.1682128906
2024-07-31,GLENMARK,549,1468.75,806343.75
2024-07-31,KIRLOSBROS,331,2437.0,806647.0
2024-07-31,OIL,1397,577.5499877929688,806837.3329467773
2024-07-31,PGEL,1815,444.5,806767.5
2024-07-31,SUZLON,11631,69.37999725341797,806958.7480545044
2024-07-31,OFSS,73,11044.849609375,806274.021484375
2024-07-31,KALYANKJIL,1392,579.4000244140625,806524.833984375
2024-08-30,GRANULES,1091,718.0999755859375,783447.0733642578
2024-08-30,GMRP&UI,5681,137.91000366210938,783466.7308044434
2024-08-30,ERIS,564,1388.199951171875,782944.7724609375
2024-08-30,COLPAL,215,3640.35009765625,782675.2709960938
2024-08-30,STAR,584,1340.050048828125,782589.228515625
2024-08-30,PCBL,1602,488.8999938964844,783217.790222168
2024-08-30,SHAILY,743,1054.550048828125,783530.6862792969
2024-08-30,AURIONPRO,405,1932.5,782662.5
2024-08-30,PCJEWELLER,70672,11.086999893188477,783540.456451416
2024-08-30,WEBELSOLAR,826,948.2999877929688,783295.7899169922
2024-08-30,WOCKPHARMA,745,1050.5999755859375,782696.9818115234
2024-09-30,PPLPHARMA,3707,229.00999450683594,848940.0496368408
2024-09-30,ANANTRAJ,1205,704.4000244140625,848802.0294189453
2024-09-30,HSCL,1283,661.6500244140625,848896.9813232422
2024-09-30,MCX,149,5660.2998046875,843384.6708984375
2024-09-30,BAJAJ-AUTO,68,12345.9501953125,839524.61328125
2024-09-30,SARDAEN,1916,443.0,848788.0
2024-09-30,OPTIEMUS,1041,815.3499755859375,848779.3245849609
2024-09-30,POCL,870,975.125,848358.75
2024-09-30,SUNPHARMA,440,1926.699951171875,847747.978515625
2024-10-31,JUBLPHARMA,616,1211.75,746438.0
2024-10-31,NEULANDLAB,51,14606.599609375,744936.580078125
2024-10-31,DIVISLAB,126,5889.64990234375,742095.8876953125
2024-10-31,POLYMED,259,2874.300048828125,744443.7126464844
2024-10-31,GRWRHITECH,182,4086.199951171875,743688.3911132812
2024-10-31,KITEX,3835,194.6999969482422,746674.4882965088
2024-10-31,ANUP,214,3481.60009765625,745062.4208984375
2024-10-31,WABAG,420,1777.949951171875,746738.9794921875
2024-10-31,WOCKPHARMA,617,1208.3499755859375,745551.9349365234
2024-10-31,TIPSMUSIC,840,888.6500244140625,746466.0205078125
2024-11-29,SHARDACROP,1127,805.8499755859375,908192.9224853516
2024-11-29,DIXON,57,15807.400390625,901021.822265625
2024-11-29,WINDMACHIN,2652,342.6400146484375,908681.3188476562
2024-11-29,BBOX,1444,628.9500122070312,908203.8176269531
2024-11-29,COFORGE,523,1737.1700439453125,908539.9329833984
2024-11-29,E2E,204,4437.89990234375,905331.580078125
2024-11-29,AVALON,941,964.9000244140625,907970.9229736328
2024-11-29,SHAILY,700,1297.3499755859375,908144.9829101562
2024-11-29,PIXTRANS,357,2545.449951171875,908725.6325683594
2024-12-31,SHAKTIPUMP,761,1067.5999755859375,812443.5814208984
2024-12-31,ANANTRAJ,949,855.3499755859375,811727.1268310547
2024-12-31,GVT&D,391,2075.89990234375,811676.8618164062
2024-12-31,ZENTEC,332,2445.64990234375,811955.767578125
2024-12-31,LLOYDSME,659,1231.8499755859375,811789.1339111328
2024-12-31,KERNEX,603,1345.800048828125,811517.4294433594
2024-12-31,KFINTECH,528,1537.25,811668.0
2024-12-31,63MOONS,898,904.4000244140625,812151.2219238281
2024-12-31,INDHOTEL,925,877.5499877929688,811733.7387084961
2024-12-31,PAYTM,798,1017.8499755859375,812244.2805175781
2024-12-31,CARTRADE,546,1485.699951171875,811192.1733398438
2024-12-31,POLICYBZR,385,2108.85009765625,811907.2875976562
2025-01-31,JINDRILL,864,907.75,784296.0
2025-01-31,TI,2134,367.5,784245.0
2025-01-31,LAURUSLABS,1343,584.0499877929688,784379.133605957
2025-01-31,BLUEJET,1045,750.4500122070312,784220.2627563477
2025-01-31,BSE,443,1768.6500244140625,783511.9608154297
2025-01-31,NEULANDLAB,55,14123.349609375,776784.228515625
2025-01-31,AEROFLEX,3233,242.64999389648438,784487.430267334
2025-01-31,POKARNA,602,1302.3499755859375,784014.6853027344
2025-01-31,GANESHHOUC,579,1354.699951171875,784371.2717285156
2025-01-31,JUBLFOOD,1114,703.9000244140625,784144.6271972656
2025-01-31,SARDAEN,1658,473.20001220703125,784565.6202392578
2025-01-31,PGIL,554,1414.0,783356.0
2025-01-31,GREAVESCOT,2950,265.95001220703125,784552.5360107422
2025-01-31,BAJAJHCARE,1228,638.5,784078.0
2025-01-31,MUTHOOTFIN,347,2258.800048828125,783803.6169433594
2025-02-28,CAMLINFINE,4610,142.80999755859375,658354.0887451172
2025-02-28,SBICARD,784,838.7999877929688,657619.1904296875
2025-02-28,BLUESTARCO,343,1917.6500244140625,657753.9583740234
2025-02-28,BAJAJHLDNG,56,11574.349609375,648163.578125
2025-02-28,KOTAKBANK,346,1902.949951171875,658420.6831054688
2025-02-28,FSL,1902,346.0,658092.0
2025-02-28,CHAMBLFERT,1233,533.7000122070312,658052.1150512695
2025-02-28,NAVINFLUOR,175,3762.25,658393.75
2025-02-28,SRF,235,2795.39990234375,656918.9770507812
2025-02-28,BAJFINANCE,771,853.030029296875,657686.1525878906
2025-02-28,JINDWORLD,7961,82.69999694824219,658374.675704956
2025-02-28,PGEL,828,794.7999877929688,658094.3898925781
2025-02-28,AVANTIFEED,950,692.6500244140625,658017.5231933594
2025-03-28,JSWSTEEL,676,1063.199951171875,718723.1669921875
2025-03-28,NACLIND,7068,101.77999877929688,719381.0313720703
2025-03-28,LLOYDSME,558,1287.25,718285.5
2025-03-28,JSWHL,31,22985.849609375,712561.337890625
2025-03-28,SARDAEN,1399,513.9000244140625,718946.1341552734
2025-03-28,UPL,1130,636.25,718962.5
2025-03-28,SHREECEM,23,30502.94921875,701567.83203125
2025-03-28,MAZDOCK,272,2643.800048828125,719113.61328125
2025-03-28,WOCKPHARMA,505,1424.4000244140625,719322.0123291016
2025-04-30,MANAPPURAM,2996,230.85000610351562,691626.6182861328
2025-04-30,ASTRAZEN,79,8681.0,685799.0
2025-04-30,ICICIBANK,484,1427.0,690668.0
2025-04-30,COROMANDEL,312,2214.199951171875,690830.384765625
2025-04-30,BHARTIHEXA,409,1689.0999755859375,690841.8900146484
2025-04-30,INDIASHLTR,798,866.75,691666.5
2025-04-30,BHARTIARTL,370,1864.5,689865.0
2025-04-30,VIMTALABS,1384,499.45001220703125,691238.8168945312
2025-04-30,VADILALIND,109,6325.7998046875,689512.1787109375
2025-05-30,APOLLO,3917,188.9199981689453,739999.6328277588
2025-05-30,ITDCEM,1035,714.8499755859375,739869.7247314453
2025-05-30,KITEX,2483,297.9599914550781,739834.658782959
2025-05-30,SHAILY,366,2016.800048828125,738148.8178710938
2025-05-30,ASTERDM,1323,559.2999877929688,739953.8838500977
2025-05-30,MFSL,492,1502.699951171875,739328.3759765625
2025-05-30,SOLARINDS,45,16104.0,724680.0
2025-05-30,POWERINDIA,38,19298.0,733324.0
2025-05-30,BSE,276,2674.0,738024.0
2025-05-30,PARADEEP,4295,172.27999877929688,739942.5947570801
2025-05-30,MANGCHEFER,2797,264.55999755859375,739974.3131713867
2025-05-30,BEL,1924,384.6000061035156,739970.4117431641
2025-05-30,AIIL,311,2379.199951171875,739931.1848144531
2025-05-30,BDL,367,2015.5,739688.5
2025-05-30,ANURAS,736,1004.75,739496.0
2025-05-30,INDIAGLYCO,782,946.25,739967.5
2025-06-30,AXISCADES,504,1480.9000244140625,746373.6123046875
2025-06-30,CARERATING,418,1788.199951171875,747467.5795898438
2025-06-30,HDFCLIFE,918,814.2999877929688,747527.3887939453
2025-06-30,NDRAUTO,647,1154.1500244140625,746735.0657958984
2025-06-30,DEEPAKFERT,437,1707.4000244140625,746133.8106689453
2025-06-30,BHARTIARTL,372,2009.5999755859375,747571.1909179688
2025-06-30,RPOWER,10635,70.29000091552734,747534.1597366333
2025-06-30,GRMOVER,2061,362.6000061035156,747318.6125793457
2025-06-30,JKCEMENT,121,6150.0,744150.0
2025-06-30,LUMAXTECH,635,1176.0999755859375,746823.4844970703
2025-07-31,LAURUSLABS,843,874.3499755859375,737077.0294189453
2025-07-31,HDFCAMC,130,5650.0,734500.0
2025-07-31,GLENMARK,345,2134.10009765625,736264.5336914062
2025-07-31,CUPID,4890,150.88999938964844,737852.0970153809
2025-07-31,GALLANTT,963,766.2000122070312,737850.6117553711
2025-07-31,SHARDACROP,648,1137.550048828125,737132.431640625
2025-07-31,NESCO,535,1378.5999755859375,737550.9869384766
2025-07-31,ANANDRATHI,278,2645.60009765625,735476.8271484375
2025-07-31,EIDPARRY,598,1233.5,737633.0
2025-07-31,PARADEEP,3425,215.44000244140625,737882.0083618164
2025-07-31,GVT&D,270,2726.800048828125,736236.0131835938
2025-07-31,MANGCHEFER,2085,353.8500061035156,737777.2627258301
2025-07-31,FORTIS,860,857.4500122070312,737407.0104980469
2025-07-31,SMLISUZU,223,3306.0,737238.0
2025-07-31,TFCILTD,12538,58.847999572753906,737836.2186431885
2025-07-31,SHANKARA,634,1162.4000244140625,736961.6154785156
2025-07-31,THYROCARE,556,1325.9000244140625,737200.4135742188
2025-07-31,GABRIEL,711,1037.25,737484.75
2025-08-29,LTF,3117,217.16000366210938,676887.7314147949
2025-08-29,APOLLO,2575,262.7900085449219,676684.2720031738
2025-08-29,SYRMA,898,753.25,676418.5
2025-08-29,PAYTM,560,1207.0,675920.0
2025-08-29,BOSCHLTD,16,39960.0,639360.0
2025-08-29,MFSL,422,1602.199951171875,676128.3793945312
2025-08-29,CARTRADE,282,2398.0,676236.0
2025-08-29,LUMAXTECH,576,1174.699951171875,676627.171875
2025-08-29,IXIGO,2503,270.3800048828125,676761.1522216797
2025-08-29,YATHARTH,973,695.0499877929688,676283.6381225586
2025-09-30,MARUTI,43,16029.0,689247.0
2025-09-30,IMFA,622,1108.05,689207.1
2025-09-30,TATAINVEST,668,1033.0,690044.0
2025-09-30,ANANDRATHI,244,2826.8,689739.2000000001
2025-09-30,BANCOINDIA,831,830.4,690062.4
2025-09-30,NETWEB,189,3648.5,689566.5
2025-09-30,GMDCLTD,1152,599.05,690105.6
2025-09-30,FEDFINA,4469,154.42,690102.98
2025-09-30,ASHAPURMIN,1060,651.0,690060.0
2025-10-31,TDPOWERSYS,888,774.9,688111.2
2025-10-31,CUMMINSIND,158,4344.1,686367.8
2025-10-31,MTARTECH,270,2548.1,687987.0
2025-10-31,INDIANB,801,858.7,687818.7000000001
2025-10-31,ABCAPITAL,2124,324.2,688600.7999999999
2025-10-31,CANBK,5026,136.99,688511.74
2025-10-31,GPIL,2426,283.74,688353.24
2025-10-31,ABDL,1040,662.05,688532.0
2025-10-31,TVSMOTOR,196,3508.7,687705.2
2025-10-31,CARTRADE,228,3019.5,688446.0
2025-10-31,RBLBANK,2110,326.35,688598.5
2025-11-28,IMFA,528,1348.1,711796.7999999999
2025-11-28,LAURUSLABS,690,1031.35,711631.4999999999
2025-11-28,M&MFIN,1914,371.85,711720.9
2025-11-28,LGBBROSLTD,363,1961.5,712024.5
2025-11-28,SHRIRAMFIN,836,851.65,711979.4
2025-11-28,MCX,70,10073.5,705145.0
2025-11-28,SBIN,727,979.0,711733.0
2025-11-28,FEDERALBNK,2760,257.92,711859.2000000001
2025-11-28,GRMOVER,1516,469.45,711686.2
2025-11-28,LUMAXTECH,463,1536.3,711306.9
2025-11-28,HEROMOTOCO,115,6174.5,710067.5
2025-11-28,MUTHOOTFIN,190,3744.2,711398.0
2025-12-29,NATIONALUM,2011,301.25,605813.75
2025-12-29,JKTYRE,1211,500.0,605500.0
2025-12-29,INFOBEAN,766,790.0,605140.0
2025-12-29,CUB,2014,300.75,605710.5
2025-12-29,VEDL,1021,593.15,605606.15
2025-12-29,HINDCOPPER,1244,486.75,605517.0
2025-12-29,ASHAPURMIN,680,890.0,605200.0
2025-12-29,ASHOKLEY,3468,174.7,605859.6
